Year_Month,Date,Month,Year,Channel,Location,Format,Ad_Name,Full_Ad_Name,Purchases,Revenue,Impressions,Ad_Clicks,Spend,Leads
2024-03,2024-03-23,March,2024,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,4,2710.6,58,28,93.305333,4
2024-03,2024-03-31,March,2024,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,4,17417.62,69,19,110.673333,4
2024-03,2024-03-03,March,2024,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,4,3632.58,72,30,96.148,4
2024-03,2024-03-02,March,2024,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,4,6275.25,193,79,112.649333,4
2024-03,2024-03-23,March,2024,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,4,3808.5,378,121,128.908,4
2024-03,2024-03-13,March,2024,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,4,2913.35,209,78,87.082667,4
2024-03,2024-03-11,March,2024,Demand Generation,All Locations,Dynamic,All Locations,WR _ 2024 _ Demand Generation _ All Locations,5,3127,2155,37,53.783967,5
2024-03,2024-03-29,March,2024,Google Search,Interested,Text,Victoria DSA,WR _ 2024 _ Google Search _ Interested _ Both Device _ Victoria DSA,5,3908.325146,286,79,141.786667,5
2024-03,2024-03-22,March,2024,Demand Generation,All Locations,Dynamic,All Locations,WR _ 2024 _ Demand Generation _ All Locations,6,3024.4,1113,14,39.127537,6
2024-03,2024-03-11,March,2024,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,6,5154.68,117,47,108.974667,6
2024-03,2024-03-18,March,2024,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,6,4553.8,446,132,247.480587,6
2024-03,2024-03-20,March,2024,Google Search,Interested,Text,Victoria Generic,WR _ 2024 _ Google Search _ Interested _ Desktop _ Victoria Generic,7,10418.28,142,53,110.777333,7
2024-03,2024-03-15,March,2024,Performance Max Audience,CAN,Dynamic,BC,WR _ 2024 _ Performance Max Audience _ Canada _ Both Device _ BC,8,7377.02,240,60,87.252533,8
2023-01,2023-01-04,January,2023,Travel Ads,,,Travel Ads,,0,0,2788,65,147.717949,
2023-01,2023-01-03,January,2023,Travel Ads,,,Travel Ads,,6,1650.42,2977,75,174.820513,
2023-01,2023-01-05,January,2023,Travel Ads,,,Travel Ads,,10,2252.827625,2699,81,198.846154,
2023-01,2023-01-15,January,2023,Travel Ads,,,Travel Ads,,2,593.876563,2331,100,203.25641,
2023-01,2023-01-27,January,2023,Travel Ads,,,Travel Ads,,11,2976.497438,4013,136,205.128205,
2023-01,2023-01-18,January,2023,Travel Ads,,,Travel Ads,,9,2088.11,3728,104,197.153846,
2023-01,2023-01-30,January,2023,Travel Ads,,,Travel Ads,,13,3958.953625,3655,124,203.820513,
2023-01,2023-01-09,January,2023,Travel Ads,,,Travel Ads,,1,334.614438,2914,73,158.282051,
2023-01,2023-01-12,January,2023,Travel Ads,,,Travel Ads,,12,3209.052688,2550,48,110.487179,
2023-01,2023-01-07,January,2023,Travel Ads,,,Travel Ads,,1,228.1005,2249,79,161.974359,
2023-01,2023-01-21,January,2023,Travel Ads,,,Travel Ads,,8,1770.460375,3196,117,201.794872,
2023-01,2023-01-16,January,2023,Travel Ads,,,Travel Ads,,10,3082.027438,2945,95,205.128205,
2023-01,2023-01-26,January,2023,Travel Ads,,,Travel Ads,,6,1596.865688,4193,111,177.102564,
2023-01,2023-01-31,January,2023,Travel Ads,,,Travel Ads,,1,243.443438,4376,118,206.179487,
2023-01,2023-01-20,January,2023,Travel Ads,,,Travel Ads,,4,1097.490375,3118,101,208.461538,
2023-01,2023-01-08,January,2023,Travel Ads,,,Travel Ads,,5,1144.78425,2445,71,132.641026,
2023-01,2023-01-11,January,2023,Travel Ads,,,Travel Ads,,6,1273.204313,2471,84,205.128205,
2023-01,2023-01-28,January,2023,Travel Ads,,,Travel Ads,,4,1112.595438,4125,109,155.179487,
2023-01,2023-01-25,January,2023,Travel Ads,,,Travel Ads,,5,1517.33975,3536,125,204.487179,
2023-01,2023-01-02,January,2023,Travel Ads,,,Travel Ads,,8,1697.77875,2985,68,130.974359,
2023-01,2023-01-14,January,2023,Travel Ads,,,Travel Ads,,10,2175.183063,2938,88,177.358974,
2023-01,2023-01-01,January,2023,Travel Ads,,,Travel Ads,,2,562.455438,2116,46,88.128205,
2023-01,2023-01-29,January,2023,Travel Ads,,,Travel Ads,,10,3362.3415,4608,123,175.076923,
2023-01,2023-01-24,January,2023,Travel Ads,,,Travel Ads,,6,1381.70775,4790,119,162.179487,
2023-01,2023-01-17,January,2023,Travel Ads,,,Travel Ads,,19,4503.417063,3530,106,205.128205,
2023-01,2023-01-06,January,2023,Travel Ads,,,Travel Ads,,2,413.610563,2398,54,120.512821,
2023-01,2023-01-10,January,2023,Travel Ads,,,Travel Ads,,5,814.00825,2322,81,201.102564,
2023-01,2023-01-13,January,2023,Travel Ads,,,Travel Ads,,4,973.265563,2798,78,166.410256,
2023-01,2023-01-19,January,2023,Travel Ads,,,Travel Ads,,3,1270.101125,3181,108,204.358974,
2023-01,2023-01-22,January,2023,Travel Ads,,,Travel Ads,,8,2763.653375,3734,112,184.794872,
2023-01,2023-01-23,January,2023,Travel Ads,,,Travel Ads,,11,3225.62825,4427,114,201.74359,
2023-01,2023-01-23,January,2023,Social Display Audience,CAN,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ Canada _ Both Device _ Static _ Morning Coffee _ Ad 1,,,936,11,7.188942,
2023-01,2023-01-24,January,2023,Social Display Audience,CAN,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ Canada _ Both Device _ Static _ Morning Coffee _ Ad 1,,,955,9,7.207217,
2023-01,2023-01-31,January,2023,Social Display Audience,CAN,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ Canada _ Both Device _ Static _ Morning Coffee _ Ad 1,,,5462,24,11.773936,
2023-01,2023-01-28,January,2023,Social Display Audience,CAN,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ Canada _ Both Device _ Static _ Morning Coffee _ Ad 1,,,4912,2,7.039811,
2023-01,2023-01-25,January,2023,Social Display Audience,CAN,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ Canada _ Both Device _ Static _ Morning Coffee _ Ad 1,,,985,5,7.000041,
2023-01,2023-01-27,January,2023,Social Display Audience,CAN,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ Canada _ Both Device _ Static _ Morning Coffee _ Ad 1,,,5057,7,7.247555,
2023-01,2023-01-30,January,2023,Social Display Audience,CAN,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ Canada _ Both Device _ Static _ Morning Coffee _ Ad 1,,,1726,7,3.401129,
2023-01,2023-01-26,January,2023,Social Display Audience,CAN,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ Canada _ Both Device _ Static _ Morning Coffee _ Ad 1,,,1188,17,9.078756,
2023-01,2023-01-22,January,2023,Social Display Audience,CAN,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ Canada _ Both Device _ Static _ Morning Coffee _ Ad 1,,,4771,71,13.601381,
2023-01,2023-01-29,January,2023,Social Display Audience,CAN,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ Canada _ Both Device _ Static _ Morning Coffee _ Ad 1,,,4518,31,8.012483,
2023-01,2023-01-10,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,1067,21,11.425028,
2023-01,2023-01-14,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,2353,15,11.590664,
2023-01,2023-01-24,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,4265,8,9.827419,
2023-01,2023-01-30,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,8681,27,17.861952,
2023-01,2023-01-25,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,4790,8,11.102998,
2023-01,2023-01-29,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,7279,17,16.40166,
2023-01,2023-01-13,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,1282,9,8.088093,
2023-01,2023-01-15,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,123,0,0.492633,
2023-01,2023-01-22,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,4200,24,16.391277,
2023-01,2023-01-20,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,4236,28,16.355894,
2023-01,2023-01-11,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,1826,16,11.4243,
2023-01,2023-01-26,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,184,0,0.437354,
2023-01,2023-01-28,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,8265,17,19.399974,
2023-01,2023-01-19,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,1,0,0.001404,
2023-01,2023-01-21,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,4139,15,16.380861,
2023-01,2023-01-31,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,7362,18,15.759277,
2023-01,2023-01-12,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,1810,6,11.608843,
2023-01,2023-01-09,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,232,17,11.948334,
2023-01,2023-01-27,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,7916,12,18.350978,
2023-01,2023-01-23,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,2272,8,16.537794,
2023-01,2023-01-26,January,2023,Social Display Audience,USA,Static,Morning Coffee _ Ad 1,2022 _ Social Display Audience _ USA _ Both Device _ Static _ Morning Coffee _ Ad 1,,,7717,12,17.9937,
2023-01,2023-01-29,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,3843,9,6.994171,
2023-01,2023-01-25,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,1077,4,7.369336,
2023-01,2023-01-30,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,1296,3,2.63162,
2023-01,2023-01-27,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,4862,3,6.965848,
2023-01,2023-01-20,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,3199,16,14.450066,
2023-01,2023-01-26,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,799,1,5.384944,
2023-01,2023-01-28,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,4602,3,6.611429,
2023-01,2023-01-11,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,2800,19,11.108247,
2023-01,2023-01-14,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,3269,15,11.692803,
2023-01,2023-01-09,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,464,19,19.003702,
2023-01,2023-01-22,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,220,1,0.954119,
2023-01,2023-01-19,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,2884,22,14.445767,
2023-01,2023-01-24,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,1031,1,7.233274,
2023-01,2023-01-12,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,2740,7,11.096933,
2023-01,2023-01-23,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,1001,9,7.22788,
2023-01,2023-01-31,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,5737,11,11.687017,
2023-01,2023-01-21,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,3213,17,14.530732,
2023-01,2023-01-13,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,2682,8,11.098606,
2023-01,2023-01-10,January,2023,Social Display Audience,West Coast,Carousel,Travel Aura _ Ad 1,2022 _ Social Display Audience _ West Coast _ Both Device _ Carousel _ Travel Aura _ Ad 1,,,1386,24,11.121204,
2023-01,2023-01-06,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,6,0,0,
2023-01,2023-01-29,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,14,4,4.004,
2023-01,2023-01-30,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,3,2,0.346667,
2023-01,2023-01-18,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,7,2,0.416,
2023-01,2023-01-22,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,28,2,0.416,
2023-01,2023-01-23,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,0,0,0,
2023-01,2023-01-15,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,10,5,5.425333,
2023-01,2023-01-21,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,0,0,0,
2023-01,2023-01-17,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,21,5,5.477333,
2023-01,2023-01-10,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,7,5,1.144,
2023-01,2023-01-24,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,16,5,2.808,
2023-01,2023-01-09,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,1,0,0,
2023-01,2023-01-20,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,3,0,0,
2023-01,2023-01-26,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,15,4,2.686667,
2023-01,2023-01-03,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,8,3,1.785333,
2023-01,2023-01-27,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,13,3,1.109333,
2023-01,2023-01-14,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,0,0,0,
2023-01,2023-01-05,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,33,5,3.501333,
2023-01,2023-01-13,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,6,0,0,
2023-01,2023-01-19,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,15,6,1.022667,
2023-01,2023-01-07,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,0,0,0,
2023-01,2023-01-28,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,1,0,0,
2023-01,2023-01-08,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,8,1,0.086667,
2023-01,2023-01-11,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,1,0,0,
2023-01,2023-01-04,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,8,3,1.265333,
2023-01,2023-01-31,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,28,1,2.045333,
2023-01,2023-01-02,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,1,0,0,
2023-01,2023-01-12,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,16,2,1.144,
2023-01,2023-01-01,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,19,6,6.153333,
2023-01,2023-01-25,January,2023,Google Search,CAN,Text,BC DSA,WR _ 2023 _ Google Search _ Canada _ Both Device _ BC DSA,,,7,2,0.450667,
2023-01,2023-01-31,January,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,,,80,32,19.378667,
2023-01,2023-01-10,January,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,,,78,36,24.232,
2023-01,2023-01-23,January,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,,,193,76,61.134667,
2023-01,2023-01-21,January,2023,Google Search,Interested,Text,Victoria Generic,WR _ 2023 _ Google Search _ Interested _ Mobile _ Victoria Generic,,,207,90,67.912,
